campaign_id,date,channel,customer_segment,product,age,gender,impressions,clicks,converted,total_cost,revenue,month,month_name,ctr,conversion_rate,roi,cost_per_click
CAMP00168,2024-01-13 04:38:33.102620524,Email,High Value,Investment Fund,31,Female,4000,773,0,1.81,0.0,1,Jan,19.32,0.0,-100.0,0.0
CAMP00169,2024-01-13 06:23:41.564312862,Email,Mid Value,Personal Loan,58,Female,5000,1136,0,2.3,0.0,1,Jan,22.72,0.0,-100.0,0.0
CAMP00170,2024-01-13 08:08:50.026005201,Paid Search,New Customer,Savings Account,26,Male,4000,717,0,14.78,0.0,1,Jan,17.92,0.0,-100.0,0.02
CAMP00171,2024-01-13 09:53:58.487697539,Paid Search,Low Value,Credit Card,33,Female,4000,564,0,14.61,0.0,1,Jan,14.1,0.0,-100.0,0.03
CAMP00172,2024-01-13 11:39:06.949389878,Email,Low Value,Investment Fund,57,Male,3000,790,0,1.6,0.0,1,Jan,26.33,0.0,-100.0,0.0
CAMP00173,2024-01-13 13:24:15.411082216,Paid Social,High Value,Investment Fund,52,Female,3000,272,0,11.69,0.0,1,Jan,9.07,0.0,-100.0,0.04
CAMP00174,2024-01-13 15:09:23.872774554,Email,High Value,Insurance,59,Female,5000,1377,1,2.17,382.54,1,Jan,27.54,0.07,17528.57,0.0
CAMP00175,2024-01-13 16:54:32.334466893,Paid Search,Low Value,Personal Loan,30,Female,2000,268,0,6.59,0.0,1,Jan,13.4,0.0,-100.0,0.02
CAMP00176,2024-01-13 18:39:40.796159231,Email,New Customer,Insurance,47,Female,4000,671,0,1.71,0.0,1,Jan,16.78,0.0,-100.0,0.0
CAMP00177,2024-01-13 20:24:49.257851570,Paid Search,New Customer,Investment Fund,36,Female,2000,287,0,6.55,0.0,1,Jan,14.35,0.0,-100.0,0.02
CAMP00178,2024-01-13 22:09:57.719543908,Paid Social,High Value,Investment Fund,37,Female,5000,468,0,23.26,0.0,1,Jan,9.36,0.0,-100.0,0.05
CAMP00179,2024-01-13 23:55:06.181236247,SMS,Low Value,Insurance,34,Female,4000,698,0,3.39,0.0,1,Jan,17.45,0.0,-100.0,0.0
CAMP00180,2024-01-14 01:40:14.642928585,Email,Churned,Investment Fund,46,Male,2000,377,0,1.15,0.0,1,Jan,18.85,0.0,-100.0,0.0
CAMP00181,2024-01-14 03:25:23.104620924,Paid Social,Mid Value,Savings Account,51,Female,4000,229,0,14.38,0.0,1,Jan,5.72,0.0,-100.0,0.06
CAMP00182,2024-01-14 05:10:31.566313262,Email,New Customer,Credit Card,28,Female,3000,585,0,1.66,0.0,1,Jan,19.5,0.0,-100.0,0.0
CAMP00183,2024-01-14 06:55:40.028005601,SMS,High Value,Credit Card,25,Female,3000,609,0,2.54,0.0,1,Jan,20.3,0.0,-100.0,0.0
CAMP00184,2024-01-14 08:40:48.489697939,Display,Churned,Credit Card,64,Female,1000,31,0,1.25,0.0,1,Jan,3.1,0.0,-100.0,0.04
CAMP00185,2024-01-14 10:25:56.951390278,Email,New Customer,Savings Account,61,Male,5000,994,1,2.39,699.92,1,Jan,19.88,0.1,29185.36,0.0
CAMP00186,2024-01-14 12:11:05.413082616,Paid Search,Churned,Investment Fund,59,Male,2000,213,0,7.32,0.0,1,Jan,10.65,0.0,-100.0,0.03
CAMP00187,2024-01-14 13:56:13.874774955,Display,Low Value,Insurance,51,Female,4000,181,0,5.3,0.0,1,Jan,4.52,0.0,-100.0,0.03
CAMP00188,2024-01-14 15:41:22.336467293,Paid Search,Mid Value,Personal Loan,31,Female,1000,184,0,4.04,0.0,1,Jan,18.4,0.0,-100.0,0.02
CAMP00189,2024-01-14 17:26:30.798159632,Paid Social,Churned,Investment Fund,51,Male,5000,416,0,22.07,0.0,1,Jan,8.32,0.0,-100.0,0.05
CAMP00190,2024-01-14 19:11:39.259851970,Email,Mid Value,Savings Account,60,Male,5000,787,0,2.15,0.0,1,Jan,15.74,0.0,-100.0,0.0
CAMP00191,2024-01-14 20:56:47.721544309,Email,Mid Value,Savings Account,28,Male,5000,913,0,2.26,0.0,1,Jan,18.26,0.0,-100.0,0.0
CAMP00192,2024-01-14 22:41:56.183236647,Display,New Customer,Credit Card,57,Female,2000,77,0,2.73,0.0,1,Jan,3.85,0.0,-100.0,0.04
CAMP00193,2024-01-15 00:27:04.644928985,SMS,New Customer,Investment Fund,56,Male,3000,568,0,2.37,0.0,1,Jan,18.93,0.0,-100.0,0.0
CAMP00194,2024-01-15 02:12:13.106621324,Paid Search,Churned,Credit Card,45,Male,1000,149,0,4.12,0.0,1,Jan,14.9,0.0,-100.0,0.03
CAMP00195,2024-01-15 03:57:21.568313662,Paid Social,Mid Value,Personal Loan,60,Female,2000,199,0,8.12,0.0,1,Jan,9.95,0.0,-100.0,0.04
CAMP00196,2024-01-15 05:42:30.030006001,Paid Social,New Customer,Credit Card,57,Female,4000,404,0,18.13,0.0,1,Jan,10.1,0.0,-100.0,0.04
CAMP00197,2024-01-15 07:27:38.491698339,Paid Search,New Customer,Personal Loan,41,Female,2000,229,0,6.73,0.0,1,Jan,11.45,0.0,-100.0,0.03
CAMP00198,2024-01-15 09:12:46.953390678,Display,High Value,Savings Account,53,Male,4000,125,0,4.14,0.0,1,Jan,3.12,0.0,-100.0,0.03
CAMP00199,2024-01-15 10:57:55.415083016,Display,Mid Value,Credit Card,60,Male,4000,146,0,4.75,0.0,1,Jan,3.65,0.0,-100.0,0.03
CAMP00200,2024-01-15 12:43:03.876775355,Display,Mid Value,Credit Card,47,Male,5000,190,0,6.16,0.0,1,Jan,3.8,0.0,-100.0,0.03
CAMP00201,2024-01-15 14:28:12.338467693,Paid Search,Mid Value,Insurance,47,Male,2000,315,0,7.2,0.0,1,Jan,15.75,0.0,-100.0,0.02
CAMP00202,2024-01-15 16:13:20.800160032,Email,Churned,Savings Account,57,Female,3000,768,1,1.6,522.16,1,Jan,25.6,0.13,32535.0,0.0
CAMP00203,2024-01-15 17:58:29.261852370,Email,Low Value,Insurance,64,Male,4000,687,0,2.0,0.0,1,Jan,17.18,0.0,-100.0,0.0
CAMP00204,2024-01-15 19:43:37.723544709,Display,New Customer,Personal Loan,56,Female,5000,236,0,6.77,0.0,1,Jan,4.72,0.0,-100.0,0.03
CAMP00205,2024-01-15 21:28:46.185237047,Paid Search,Churned,Personal Loan,64,Male,3000,479,0,9.98,0.0,1,Jan,15.97,0.0,-100.0,0.02
CAMP00206,2024-01-15 23:13:54.646929386,Email,Mid Value,Savings Account,56,Male,2000,566,0,0.87,0.0,1,Jan,28.3,0.0,-100.0,0.0
CAMP00207,2024-01-16 00:59:03.108621724,Email,New Customer,Personal Loan,33,Male,3000,719,0,1.68,0.0,1,Jan,23.97,0.0,-100.0,0.0
CAMP00208,2024-01-16 02:44:11.570314062,Paid Search,Low Value,Savings Account,54,Female,2000,338,0,7.99,0.0,1,Jan,16.9,0.0,-100.0,0.02
CAMP00209,2024-01-16 04:29:20.032006401,Email,New Customer,Personal Loan,57,Male,4000,719,0,2.1,0.0,1,Jan,17.97,0.0,-100.0,0.0
CAMP00210,2024-01-16 06:14:28.493698739,Email,Mid Value,Investment Fund,35,Female,1000,255,0,0.43,0.0,1,Jan,25.5,0.0,-100.0,0.0
CAMP00211,2024-01-16 07:59:36.955391078,Paid Social,Churned,Credit Card,54,Female,1000,59,0,4.75,0.0,1,Jan,5.9,0.0,-100.0,0.08
CAMP00212,2024-01-16 09:44:45.417083416,Paid Search,Mid Value,Investment Fund,45,Female,4000,656,0,16.44,0.0,1,Jan,16.4,0.0,-100.0,0.03
CAMP00213,2024-01-16 11:29:53.878775755,Paid Search,Mid Value,Savings Account,36,Female,3000,330,0,12.3,0.0,1,Jan,11.0,0.0,-100.0,0.04
CAMP00214,2024-01-16 13:15:02.340468093,Email,New Customer,Savings Account,52,Male,2000,338,0,1.12,0.0,1,Jan,16.9,0.0,-100.0,0.0
CAMP00215,2024-01-16 15:00:10.802160432,Paid Search,Mid Value,Investment Fund,38,Male,1000,114,0,3.89,0.0,1,Jan,11.4,0.0,-100.0,0.03
CAMP00216,2024-01-16 16:45:19.263852770,Email,Low Value,Credit Card,33,Female,2000,321,0,0.97,0.0,1,Jan,16.05,0.0,-100.0,0.0
CAMP00217,2024-01-16 18:30:27.725545109,Paid Social,Low Value,Credit Card,43,Female,4000,285,0,16.7,0.0,1,Jan,7.12,0.0,-100.0,0.06
CAMP00218,2024-01-16 20:15:36.187237447,Paid Search,New Customer,Insurance,44,Male,3000,583,0,12.35,0.0,1,Jan,19.43,0.0,-100.0,0.02
CAMP00219,2024-01-16 22:00:44.648929786,Paid Search,Mid Value,Personal Loan,47,Male,2000,272,0,8.21,0.0,1,Jan,13.6,0.0,-100.0,0.03
CAMP00220,2024-01-16 23:45:53.110622124,Display,High Value,Insurance,35,Female,3000,138,0,3.72,0.0,1,Jan,4.6,0.0,-100.0,0.03
CAMP00221,2024-01-17 01:31:01.572314463,Paid Search,Mid Value,Credit Card,33,Male,1000,116,0,3.48,0.0,1,Jan,11.6,0.0,-100.0,0.03
CAMP00222,2024-01-17 03:16:10.034006801,Paid Search,Low Value,Investment Fund,25,Male,2000,291,0,8.33,0.0,1,Jan,14.55,0.0,-100.0,0.03
CAMP00223,2024-01-17 05:01:18.495699139,Email,Mid Value,Personal Loan,34,Male,5000,892,0,2.61,0.0,1,Jan,17.84,0.0,-100.0,0.0
CAMP00224,2024-01-17 06:46:26.957391478,Paid Social,Mid Value,Investment Fund,39,Female,1000,65,0,3.85,0.0,1,Jan,6.5,0.0,-100.0,0.06
CAMP00225,2024-01-17 08:31:35.419083816,Email,Mid Value,Insurance,64,Female,3000,501,0,1.49,0.0,1,Jan,16.7,0.0,-100.0,0.0
CAMP00226,2024-01-17 10:16:43.880776155,Email,High Value,Savings Account,49,Female,4000,844,0,2.3,0.0,1,Jan,21.1,0.0,-100.0,0.0
CAMP00227,2024-01-17 12:01:52.342468493,SMS,Low Value,Investment Fund,59,Female,5000,670,0,3.79,0.0,1,Jan,13.4,0.0,-100.0,0.01
CAMP00228,2024-01-17 13:47:00.804160832,Paid Social,New Customer,Insurance,62,Female,2000,199,0,7.43,0.0,1,Jan,9.95,0.0,-100.0,0.04
CAMP00229,2024-01-17 15:32:09.265853170,Display,Mid Value,Insurance,40,Male,1000,38,0,1.03,0.0,1,Jan,3.8,0.0,-100.0,0.03
CAMP00230,2024-01-17 17:17:17.727545509,Paid Search,Low Value,Insurance,64,Male,2000,360,0,6.88,0.0,1,Jan,18.0,0.0,-100.0,0.02
CAMP00231,2024-01-17 19:02:26.189237847,Display,Low Value,Savings Account,59,Male,2000,103,0,2.17,0.0,1,Jan,5.15,0.0,-100.0,0.02
CAMP00232,2024-01-17 20:47:34.650930186,Paid Social,Low Value,Savings Account,24,Female,5000,442,0,23.26,0.0,1,Jan,8.84,0.0,-100.0,0.05
CAMP00233,2024-01-17 22:32:43.112622524,Paid Search,New Customer,Savings Account,40,Male,5000,930,0,17.04,0.0,1,Jan,18.6,0.0,-100.0,0.02
CAMP00234,2024-01-18 00:17:51.574314863,Paid Social,Low Value,Personal Loan,41,Female,5000,312,0,23.28,0.0,1,Jan,6.24,0.0,-100.0,0.07
CAMP00235,2024-01-18 02:03:00.036007201,Email,Low Value,Savings Account,46,Female,5000,1317,0,2.19,0.0,1,Jan,26.34,0.0,-100.0,0.0
CAMP00236,2024-01-18 03:48:08.497699540,Paid Search,High Value,Savings Account,32,Female,4000,517,0,17.05,0.0,1,Jan,12.92,0.0,-100.0,0.03
CAMP00237,2024-01-18 05:33:16.959391878,Email,Low Value,Savings Account,38,Female,3000,649,0,1.39,0.0,1,Jan,21.63,0.0,-100.0,0.0
CAMP00238,2024-01-18 07:18:25.421084216,Email,Low Value,Investment Fund,56,Female,5000,1196,0,2.58,0.0,1,Jan,23.92,0.0,-100.0,0.0
CAMP00239,2024-01-18 09:03:33.882776555,Paid Search,High Value,Savings Account,35,Female,1000,186,0,3.41,0.0,1,Jan,18.6,0.0,-100.0,0.02
CAMP00240,2024-01-18 10:48:42.344468893,Email,Mid Value,Personal Loan,60,Male,2000,548,0,0.97,0.0,1,Jan,27.4,0.0,-100.0,0.0
CAMP00241,2024-01-18 12:33:50.806161232,SMS,Churned,Insurance,40,Female,5000,679,0,3.5,0.0,1,Jan,13.58,0.0,-100.0,0.01
CAMP00242,2024-01-18 14:18:59.267853570,SMS,Low Value,Investment Fund,24,Male,1000,165,0,0.82,0.0,1,Jan,16.5,0.0,-100.0,0.0
CAMP00243,2024-01-18 16:04:07.729545909,SMS,Low Value,Credit Card,55,Female,4000,846,0,3.05,0.0,1,Jan,21.15,0.0,-100.0,0.0
CAMP00244,2024-01-18 17:49:16.191238247,Paid Social,Churned,Savings Account,62,Male,1000,89,0,4.64,0.0,1,Jan,8.9,0.0,-100.0,0.05
CAMP00245,2024-01-18 19:34:24.652930586,Email,New Customer,Insurance,43,Female,1000,157,0,0.45,0.0,1,Jan,15.7,0.0,-100.0,0.0
CAMP00246,2024-01-18 21:19:33.114622924,SMS,Low Value,Insurance,59,Female,4000,698,0,2.99,0.0,1,Jan,17.45,0.0,-100.0,0.0
CAMP00247,2024-01-18 23:04:41.576315263,Paid Social,New Customer,Investment Fund,48,Male,4000,383,0,15.17,0.0,1,Jan,9.57,0.0,-100.0,0.04
CAMP00248,2024-01-19 00:49:50.038007601,SMS,New Customer,Credit Card,42,Female,2000,411,0,1.63,0.0,1,Jan,20.55,0.0,-100.0,0.0
CAMP00249,2024-01-19 02:34:58.499699940,SMS,Low Value,Personal Loan,62,Female,5000,852,0,3.53,0.0,1,Jan,17.04,0.0,-100.0,0.0
CAMP00250,2024-01-19 04:20:06.961392278,Display,Low Value,Insurance,52,Male,1000,45,0,1.09,0.0,1,Jan,4.5,0.0,-100.0,0.02
CAMP00251,2024-01-19 06:05:15.423084617,Email,Mid Value,Insurance,48,Male,3000,680,0,1.58,0.0,1,Jan,22.67,0.0,-100.0,0.0
CAMP00252,2024-01-19 07:50:23.884776955,Paid Social,Churned,Insurance,58,Female,3000,299,0,10.99,0.0,1,Jan,9.97,0.0,-100.0,0.04
CAMP00253,2024-01-19 09:35:32.346469294,Display,Low Value,Insurance,23,Male,2000,84,0,2.58,0.0,1,Jan,4.2,0.0,-100.0,0.03
CAMP00254,2024-01-19 11:20:40.808161632,Paid Social,High Value,Investment Fund,30,Male,3000,225,0,11.1,0.0,1,Jan,7.5,0.0,-100.0,0.05
CAMP00255,2024-01-19 13:05:49.269853970,Email,New Customer,Credit Card,40,Female,2000,535,0,1.03,0.0,1,Jan,26.75,0.0,-100.0,0.0
CAMP00256,2024-01-19 14:50:57.731546309,Paid Search,Low Value,Insurance,63,Male,5000,547,0,21.84,0.0,1,Jan,10.94,0.0,-100.0,0.04
CAMP00257,2024-01-19 16:36:06.193238647,SMS,High Value,Personal Loan,57,Female,2000,446,0,1.44,0.0,1,Jan,22.3,0.0,-100.0,0.0
CAMP00258,2024-01-19 18:21:14.654930986,Paid Search,Low Value,Personal Loan,31,Male,4000,670,0,14.11,0.0,1,Jan,16.75,0.0,-100.0,0.02
CAMP00259,2024-01-19 20:06:23.116623324,Paid Search,Low Value,Savings Account,61,Female,4000,758,0,17.02,0.0,1,Jan,18.95,0.0,-100.0,0.02
CAMP00260,2024-01-19 21:51:31.578315663,Email,New Customer,Insurance,60,Female,4000,748,0,2.08,0.0,1,Jan,18.7,0.0,-100.0,0.0
CAMP00261,2024-01-19 23:36:40.040008001,Paid Search,Mid Value,Insurance,28,Female,4000,670,0,15.17,0.0,1,Jan,16.75,0.0,-100.0,0.02
CAMP00262,2024-01-20 01:21:48.501700340,SMS,New Customer,Insurance,25,Male,4000,853,0,3.26,0.0,1,Jan,21.32,0.0,-100.0,0.0
CAMP00263,2024-01-20 03:06:56.963392678,Email,Low Value,Insurance,36,Female,4000,986,0,1.88,0.0,1,Jan,24.65,0.0,-100.0,0.0
CAMP00264,2024-01-20 04:52:05.425085017,Paid Social,High Value,Insurance,33,Male,4000,264,0,18.59,0.0,1,Jan,6.6,0.0,-100.0,0.07
CAMP00265,2024-01-20 06:37:13.886777355,Display,Churned,Personal Loan,27,Female,4000,138,0,5.15,0.0,1,Jan,3.45,0.0,-100.0,0.04
CAMP00266,2024-01-20 08:22:22.348469694,Paid Search,Low Value,Credit Card,30,Female,4000,624,0,15.85,0.0,1,Jan,15.6,0.0,-100.0,0.03
CAMP00267,2024-01-20 10:07:30.810162032,Paid Search,Mid Value,Credit Card,56,Female,5000,726,0,21.46,0.0,1,Jan,14.52,0.0,-100.0,0.03
CAMP00268,2024-01-20 11:52:39.271854371,Paid Search,Low Value,Savings Account,29,Male,4000,684,0,15.56,0.0,1,Jan,17.1,0.0,-100.0,0.02
CAMP00269,2024-01-20 13:37:47.733546709,Paid Social,New Customer,Personal Loan,28,Female,2000,148,0,8.43,0.0,1,Jan,7.4,0.0,-100.0,0.06
CAMP00270,2024-01-20 15:22:56.195239047,Email,Mid Value,Insurance,25,Female,5000,1337,0,2.86,0.0,1,Jan,26.74,0.0,-100.0,0.0
CAMP00271,2024-01-20 17:08:04.656931386,Display,Mid Value,Credit Card,34,Male,3000,115,0,3.28,0.0,1,Jan,3.83,0.0,-100.0,0.03
CAMP00272,2024-01-20 18:53:13.118623724,Display,High Value,Investment Fund,40,Female,1000,28,0,1.07,0.0,1,Jan,2.8,0.0,-100.0,0.04
CAMP00273,2024-01-20 20:38:21.580316063,Display,Mid Value,Investment Fund,28,Female,5000,142,0,5.39,0.0,1,Jan,2.84,0.0,-100.0,0.04
CAMP00274,2024-01-20 22:23:30.042008401,SMS,New Customer,Investment Fund,31,Male,4000,783,0,3.67,0.0,1,Jan,19.58,0.0,-100.0,0.0
CAMP00275,2024-01-21 00:08:38.503700740,Paid Social,Low Value,Insurance,46,Male,5000,409,0,21.96,0.0,1,Jan,8.18,0.0,-100.0,0.05
CAMP00276,2024-01-21 01:53:46.965393078,Paid Social,Mid Value,Insurance,56,Male,1000,82,0,3.96,0.0,1,Jan,8.2,0.0,-100.0,0.05
CAMP00277,2024-01-21 03:38:55.427085417,Display,Mid Value,Savings Account,46,Female,1000,46,0,1.11,0.0,1,Jan,4.6,0.0,-100.0,0.02
CAMP00278,2024-01-21 05:24:03.888777755,Paid Search,Mid Value,Savings Account,50,Male,4000,555,0,13.18,0.0,1,Jan,13.88,0.0,-100.0,0.02
CAMP00279,2024-01-21 07:09:12.350470094,Paid Search,Churned,Savings Account,33,Female,4000,778,0,13.52,0.0,1,Jan,19.45,0.0,-100.0,0.02
CAMP00280,2024-01-21 08:54:20.812162432,Display,Mid Value,Investment Fund,61,Female,2000,101,0,2.69,0.0,1,Jan,5.05,0.0,-100.0,0.03
CAMP00281,2024-01-21 10:39:29.273854771,Display,Churned,Insurance,33,Male,1000,28,0,1.29,0.0,1,Jan,2.8,0.0,-100.0,0.05
CAMP00282,2024-01-21 12:24:37.735547109,Paid Social,Low Value,Investment Fund,27,Male,4000,395,0,19.03,0.0,1,Jan,9.88,0.0,-100.0,0.05
CAMP00283,2024-01-21 14:09:46.197239448,Paid Social,Mid Value,Savings Account,31,Female,1000,88,0,4.1,0.0,1,Jan,8.8,0.0,-100.0,0.05
CAMP00284,2024-01-21 15:54:54.658931786,Email,New Customer,Insurance,23,Male,2000,440,0,1.03,0.0,1,Jan,22.0,0.0,-100.0,0.0
CAMP00285,2024-01-21 17:40:03.120624124,Paid Search,Low Value,Personal Loan,46,Male,3000,472,0,11.34,0.0,1,Jan,15.73,0.0,-100.0,0.02
CAMP00286,2024-01-21 19:25:11.582316463,Email,New Customer,Credit Card,28,Female,1000,265,0,0.56,0.0,1,Jan,26.5,0.0,-100.0,0.0
CAMP00287,2024-01-21 21:10:20.044008801,Paid Social,Churned,Credit Card,61,Male,2000,203,0,9.64,0.0,1,Jan,10.15,0.0,-100.0,0.05
CAMP00288,2024-01-21 22:55:28.505701140,Paid Social,High Value,Savings Account,44,Male,2000,165,0,9.49,0.0,1,Jan,8.25,0.0,-100.0,0.06
CAMP00289,2024-01-22 00:40:36.967393478,Email,High Value,Investment Fund,32,Male,2000,355,0,1.03,0.0,1,Jan,17.75,0.0,-100.0,0.0
CAMP00290,2024-01-22 02:25:45.429085817,Paid Search,New Customer,Personal Loan,57,Female,5000,812,0,16.5,0.0,1,Jan,16.24,0.0,-100.0,0.02
CAMP00291,2024-01-22 04:10:53.890778155,Email,Mid Value,Insurance,44,Male,4000,656,0,2.07,0.0,1,Jan,16.4,0.0,-100.0,0.0
CAMP00292,2024-01-22 05:56:02.352470494,Email,Mid Value,Investment Fund,64,Male,1000,237,0,0.44,0.0,1,Jan,23.7,0.0,-100.0,0.0
CAMP00293,2024-01-22 07:41:10.814162832,Display,High Value,Savings Account,28,Female,5000,237,0,5.35,0.0,1,Jan,4.74,0.0,-100.0,0.02
CAMP00294,2024-01-22 09:26:19.275855171,Paid Social,High Value,Investment Fund,48,Female,1000,72,0,3.81,0.0,1,Jan,7.2,0.0,-100.0,0.05
CAMP00295,2024-01-22 11:11:27.737547509,Email,New Customer,Savings Account,34,Female,5000,816,0,2.4,0.0,1,Jan,16.32,0.0,-100.0,0.0
CAMP00296,2024-01-22 12:56:36.199239848,Paid Social,High Value,Credit Card,38,Female,4000,356,0,17.26,0.0,1,Jan,8.9,0.0,-100.0,0.05
CAMP00297,2024-01-22 14:41:44.660932186,Display,Low Value,Credit Card,53,Male,2000,72,0,2.28,0.0,1,Jan,3.6,0.0,-100.0,0.03
CAMP00298,2024-01-22 16:26:53.122624525,Email,Low Value,Investment Fund,47,Female,1000,186,0,0.49,0.0,1,Jan,18.6,0.0,-100.0,0.0
CAMP00299,2024-01-22 18:12:01.584316863,Paid Search,Low Value,Personal Loan,43,Female,2000,334,0,6.57,0.0,1,Jan,16.7,0.0,-100.0,0.02
CAMP00300,2024-01-22 19:57:10.046009201,Email,High Value,Insurance,34,Male,4000,1127,0,2.07,0.0,1,Jan,28.18,0.0,-100.0,0.0
CAMP00301,2024-01-22 21:42:18.507701540,Email,New Customer,Savings Account,33,Female,1000,252,0,0.52,0.0,1,Jan,25.2,0.0,-100.0,0.0
CAMP00302,2024-01-22 23:27:26.969393878,Paid Social,High Value,Insurance,28,Female,3000,238,0,11.09,0.0,1,Jan,7.93,0.0,-100.0,0.05
CAMP00303,2024-01-23 01:12:35.431086217,Paid Social,New Customer,Credit Card,22,Male,3000,254,0,13.68,0.0,1,Jan,8.47,0.0,-100.0,0.05
CAMP00304,2024-01-23 02:57:43.892778555,Paid Search,New Customer,Personal Loan,54,Female,3000,353,0,11.9,0.0,1,Jan,11.77,0.0,-100.0,0.03
CAMP00305,2024-01-23 04:42:52.354470894,Paid Search,Low Value,Personal Loan,35,Female,4000,712,0,15.15,0.0,1,Jan,17.8,0.0,-100.0,0.02
CAMP00306,2024-01-23 06:28:00.816163232,SMS,Low Value,Insurance,64,Male,3000,573,0,2.44,0.0,1,Jan,19.1,0.0,-100.0,0.0
CAMP00307,2024-01-23 08:13:09.277855571,Paid Social,Low Value,Credit Card,62,Male,1000,102,0,4.2,0.0,1,Jan,10.2,0.0,-100.0,0.04
CAMP00308,2024-01-23 09:58:17.739547909,Paid Social,Mid Value,Insurance,38,Male,3000,309,0,10.91,0.0,1,Jan,10.3,0.0,-100.0,0.04
CAMP00309,2024-01-23 11:43:26.201240248,Display,New Customer,Investment Fund,25,Male,1000,36,0,1.28,0.0,1,Jan,3.6,0.0,-100.0,0.04
CAMP00310,2024-01-23 13:28:34.662932586,Email,New Customer,Personal Loan,60,Male,4000,1137,0,2.01,0.0,1,Jan,28.42,0.0,-100.0,0.0
CAMP00311,2024-01-23 15:13:43.124624925,Paid Social,Mid Value,Personal Loan,22,Male,2000,203,0,7.58,0.0,1,Jan,10.15,0.0,-100.0,0.04
CAMP00312,2024-01-23 16:58:51.586317263,Email,Low Value,Investment Fund,62,Male,5000,1192,0,2.64,0.0,1,Jan,23.84,0.0,-100.0,0.0
CAMP00313,2024-01-23 18:44:00.048009602,Email,Churned,Credit Card,45,Male,3000,594,0,1.59,0.0,1,Jan,19.8,0.0,-100.0,0.0
CAMP00314,2024-01-23 20:29:08.509701940,SMS,Churned,Personal Loan,55,Male,5000,1036,0,3.66,0.0,1,Jan,20.72,0.0,-100.0,0.0
CAMP00315,2024-01-23 22:14:16.971394279,Display,Low Value,Savings Account,55,Male,2000,69,0,2.61,0.0,1,Jan,3.45,0.0,-100.0,0.04
CAMP00316,2024-01-23 23:59:25.433086617,Paid Search,Low Value,Savings Account,45,Male,4000,646,0,15.0,0.0,1,Jan,16.15,0.0,-100.0,0.02
CAMP00317,2024-01-24 01:44:33.894778955,Paid Social,Mid Value,Credit Card,36,Male,4000,228,0,15.19,0.0,1,Jan,5.7,0.0,-100.0,0.07
CAMP00318,2024-01-24 03:29:42.356471294,Email,Churned,Investment Fund,38,Female,2000,473,0,1.05,0.0,1,Jan,23.65,0.0,-100.0,0.0
CAMP00319,2024-01-24 05:14:50.818163632,Email,High Value,Insurance,34,Male,5000,1398,0,2.57,0.0,1,Jan,27.96,0.0,-100.0,0.0
CAMP00320,2024-01-24 06:59:59.279855971,Email,Low Value,Credit Card,28,Male,3000,555,0,1.35,0.0,1,Jan,18.5,0.0,-100.0,0.0
CAMP00321,2024-01-24 08:45:07.741548309,Paid Social,Mid Value,Insurance,30,Male,1000,93,0,4.67,0.0,1,Jan,9.3,0.0,-100.0,0.05
CAMP00322,2024-01-24 10:30:16.203240648,Paid Search,Mid Value,Credit Card,56,Male,4000,525,0,16.82,0.0,1,Jan,13.12,0.0,-100.0,0.03
CAMP00323,2024-01-24 12:15:24.664932986,Paid Search,Low Value,Savings Account,44,Male,2000,337,0,8.37,0.0,1,Jan,16.85,0.0,-100.0,0.02
CAMP00324,2024-01-24 14:00:33.126625325,Email,Churned,Investment Fund,60,Female,5000,1231,0,2.42,0.0,1,Jan,24.62,0.0,-100.0,0.0
CAMP00325,2024-01-24 15:45:41.588317663,SMS,High Value,Savings Account,44,Female,3000,437,0,2.63,0.0,1,Jan,14.57,0.0,-100.0,0.01
CAMP00326,2024-01-24 17:30:50.050010002,Paid Search,Low Value,Investment Fund,47,Female,5000,793,0,20.97,0.0,1,Jan,15.86,0.0,-100.0,0.03
CAMP00327,2024-01-24 19:15:58.511702340,Paid Search,High Value,Insurance,22,Female,3000,546,0,13.1,0.0,1,Jan,18.2,0.0,-100.0,0.02
CAMP00328,2024-01-24 21:01:06.973394679,Paid Search,Mid Value,Credit Card,35,Male,1000,139,0,4.32,0.0,1,Jan,13.9,0.0,-100.0,0.03
CAMP00329,2024-01-24 22:46:15.435087017,Paid Social,Low Value,Personal Loan,53,Female,1000,90,0,4.05,0.0,1,Jan,9.0,0.0,-100.0,0.04
CAMP00330,2024-01-25 00:31:23.896779356,Email,Low Value,Personal Loan,31,Female,2000,486,0,0.91,0.0,1,Jan,24.3,0.0,-100.0,0.0
CAMP00331,2024-01-25 02:16:32.358471694,Paid Social,Mid Value,Investment Fund,22,Male,2000,136,0,7.88,0.0,1,Jan,6.8,0.0,-100.0,0.06
CAMP00332,2024-01-25 04:01:40.820164032,Display,Mid Value,Investment Fund,26,Female,3000,150,0,3.59,0.0,1,Jan,5.0,0.0,-100.0,0.02
CAMP00333,2024-01-25 05:46:49.281856371,Email,High Value,Savings Account,24,Female,3000,685,0,1.64,0.0,1,Jan,22.83,0.0,-100.0,0.0
CAMP00334,2024-01-25 07:31:57.743548709,Email,Mid Value,Personal Loan,48,Male,3000,602,0,1.6,0.0,1,Jan,20.07,0.0,-100.0,0.0
CAMP00335,2024-01-25 09:17:06.205241048,Email,Churned,Savings Account,43,Male,3000,527,0,1.63,0.0,1,Jan,17.57,0.0,-100.0,0.0
